organization_id,organization_name,organization_name_normalized,organization_name_search_key,organization_type_code,organization_level,parent_organization_id,province_name,management
BCA-PROVINCE-DEPARTMENT-000494,Phòng Công tác đảng và công tác chính trị - Công an tỉnh Hà Giang,phòng công tác đảng và công tác chính trị công an tỉnh hà giang,phong cong tac dang va cong tac chinh tri cong an tinh ha giang,POLICE_DEPARTMENT,PROVINCE_DEPARTMENT,BCA-PROVINCE-000489,Hà Giang,BCA
BCA-PROVINCE-DEPARTMENT-000495,Phòng Hồ sơ - Công an tỉnh Hà Giang,phòng hồ sơ công an tỉnh hà giang,phong ho so cong an tinh ha giang,POLICE_DEPARTMENT,PROVINCE_DEPARTMENT,BCA-PROVINCE-000489,Hà Giang,BCA
BCA-PROVINCE-DEPARTMENT-000496,Phòng An ninh đối nội - Công an tỉnh Hà Giang,phòng an ninh đối nội công an tỉnh hà giang,phong an ninh doi noi cong an tinh ha giang,POLICE_DEPARTMENT,PROVINCE_DEPARTMENT,BCA-PROVINCE-000489,Hà Giang,BCA
BCA-PROVINCE-DEPARTMENT-000497,Phòng An ninh đối ngoại - Công an tỉnh Hà Giang,phòng an ninh đối ngoại công an tỉnh hà giang,phong an ninh doi ngoai cong an tinh ha giang,POLICE_DEPARTMENT,PROVINCE_DEPARTMENT,BCA-PROVINCE-000489,Hà Giang,BCA
BCA-PROVINCE-DEPARTMENT-000498,Phòng An ninh chính trị nội bộ - Công an tỉnh Hà Giang,phòng an ninh chính trị nội bộ công an tỉnh hà giang,phong an ninh chinh tri noi bo cong an tinh ha giang,POLICE_DEPARTMENT,PROVINCE_DEPARTMENT,BCA-PROVINCE-000489,Hà Giang,BCA
BCA-PROVINCE-DEPARTMENT-000499,Phòng An ninh kinh tế - Công an tỉnh Hà Giang,phòng an ninh kinh tế công an tỉnh hà giang,phong an ninh kinh te cong an tinh ha giang,POLICE_DEPARTMENT,PROVINCE_DEPARTMENT,BCA-PROVINCE-000489,Hà Giang,BCA
BCA-PROVINCE-DEPARTMENT-000500,Phòng An ninh mạng và PCTP sử dụng CNC - Công an tỉnh Hà Giang,phòng an ninh mạng và pctp sử dụng cnc công an tỉnh hà giang,phong an ninh mang va pctp su dung cnc cong an tinh ha giang,POLICE_DEPARTMENT,PROVINCE_DEPARTMENT,BCA-PROVINCE-000489,Hà Giang,BCA
BCA-PROVINCE-DEPARTMENT-000501,Phòng Quản lý xuất nhập cảnh - Công an tỉnh Hà Giang,phòng quản lý xuất nhập cảnh công an tỉnh hà giang,phong quan ly xuat nhap canh cong an tinh ha giang,POLICE_DEPARTMENT,PROVINCE_DEPARTMENT,BCA-PROVINCE-000489,Hà Giang,BCA
BCA-PROVINCE-DEPARTMENT-000502,Phòng An ninh điều tra - Công an tỉnh Hà Giang,phòng an ninh điều tra công an tỉnh hà giang,phong an ninh dieu tra cong an tinh ha giang,POLICE_DEPARTMENT,PROVINCE_DEPARTMENT,BCA-PROVINCE-000489,Hà Giang,BCA
BCA-PROVINCE-DEPARTMENT-000503,Phòng Cảnh sát hình sự - Công an tỉnh Hà Giang,phòng cảnh sát hình sự công an tỉnh hà giang,phong canh sat hinh su cong an tinh ha giang,POLICE_DEPARTMENT,PROVINCE_DEPARTMENT,BCA-PROVINCE-000489,Hà Giang,BCA
BCA-PROVINCE-DEPARTMENT-000504,Phòng Cảnh sát kinh tế - Công an tỉnh Hà Giang,phòng cảnh sát kinh tế công an tỉnh hà giang,phong canh sat kinh te cong an tinh ha giang,POLICE_DEPARTMENT,PROVINCE_DEPARTMENT,BCA-PROVINCE-000489,Hà Giang,BCA
BCA-PROVINCE-DEPARTMENT-000505,Phòng CSĐT tội phạm về ma túy - Công an tỉnh Hà Giang,phòng csđt tội phạm về ma túy công an tỉnh hà giang,phong csdt toi pham ve ma tuy cong an tinh ha giang,POLICE_DEPARTMENT,PROVINCE_DEPARTMENT,BCA-PROVINCE-000489,Hà Giang,BCA
BCA-PROVINCE-DEPARTMENT-000506,Phòng Cảnh sát QLHC về TTXH - Công an tỉnh Hà Giang,phòng cảnh sát qlhc về ttxh công an tỉnh hà giang,phong canh sat qlhc ve ttxh cong an tinh ha giang,POLICE_DEPARTMENT,PROVINCE_DEPARTMENT,BCA-PROVINCE-000489,Hà Giang,BCA
BCA-PROVINCE-DEPARTMENT-000507,Phòng Cảnh sát PCCC và CNCH - Công an tỉnh Hà Giang,phòng cảnh sát pccc và cnch công an tỉnh hà giang,phong canh sat pccc va cnch cong an tinh ha giang,POLICE_DEPARTMENT,PROVINCE_DEPARTMENT,BCA-PROVINCE-000489,Hà Giang,BCA
BCA-PROVINCE-DEPARTMENT-000508,Phòng Cảnh sát giao thông - Công an tỉnh Hà Giang,phòng cảnh sát giao thông công an tỉnh hà giang,phong canh sat giao thong cong an tinh ha giang,POLICE_DEPARTMENT,PROVINCE_DEPARTMENT,BCA-PROVINCE-000489,Hà Giang,BCA
BCA-PROVINCE-DEPARTMENT-000509,Phòng Kỹ thuật hình sự - Công an tỉnh Hà Giang,phòng kỹ thuật hình sự công an tỉnh hà giang,phong ky thuat hinh su cong an tinh ha giang,POLICE_DEPARTMENT,PROVINCE_DEPARTMENT,BCA-PROVINCE-000489,Hà Giang,BCA
BCA-PROVINCE-DEPARTMENT-000510,Phòng Cảnh sát thi hành án hình sự và HTTP - Công an tỉnh Hà Giang,phòng cảnh sát thi hành án hình sự và http công an tỉnh hà giang,phong canh sat thi hanh an hinh su va http cong an tinh ha giang,POLICE_DEPARTMENT,PROVINCE_DEPARTMENT,BCA-PROVINCE-000489,Hà Giang,BCA
BCA-PROVINCE-DEPARTMENT-000511,Phòng Cảnh sát cơ động - Công an tỉnh Hà Giang,phòng cảnh sát cơ động công an tỉnh hà giang,phong canh sat co dong cong an tinh ha giang,POLICE_DEPARTMENT,PROVINCE_DEPARTMENT,BCA-PROVINCE-000489,Hà Giang,BCA
BCA-PROVINCE-DEPARTMENT-000512,Trại tạm giam - Công an tỉnh Hà Giang,trại tạm giam công an tỉnh hà giang,trai tam giam cong an tinh ha giang,POLICE_DEPARTMENT,PROVINCE_DEPARTMENT,BCA-PROVINCE-000489,Hà Giang,BCA
BQP-PROVINCE-DEPARTMENT-000513,Phòng Tham mưu - Bộ Chỉ huy Quân sự tỉnh Hà Giang,phòng tham mưu bộ chỉ huy quân sự tỉnh hà giang,phong tham muu bo chi huy quan su tinh ha giang,MILITARY_DEPARTMENT,PROVINCE_DEPARTMENT,BQP-PROVINCE-000490,Hà Giang,BQP
BQP-PROVINCE-DEPARTMENT-000514,Phòng Chính trị - Bộ Chỉ huy Quân sự tỉnh Hà Giang,phòng chính trị bộ chỉ huy quân sự tỉnh hà giang,phong chinh tri bo chi huy quan su tinh ha giang,MILITARY_DEPARTMENT,PROVINCE_DEPARTMENT,BQP-PROVINCE-000490,Hà Giang,BQP
BQP-PROVINCE-DEPARTMENT-000515,Phòng Hậu cần - Kỹ thuật - Bộ Chỉ huy Quân sự tỉnh Hà Giang,phòng hậu cần kỹ thuật bộ chỉ huy quân sự tỉnh hà giang,phong hau can ky thuat bo chi huy quan su tinh ha giang,MILITARY_DEPARTMENT,PROVINCE_DEPARTMENT,BQP-PROVINCE-000490,Hà Giang,BQP
BQP-PROVINCE-DEPARTMENT-000516,Ban Tác huấn - Bộ Chỉ huy Quân sự tỉnh Hà Giang,ban tác huấn bộ chỉ huy quân sự tỉnh hà giang,ban tac huan bo chi huy quan su tinh ha giang,MILITARY_DEPARTMENT,PROVINCE_DEPARTMENT,BQP-PROVINCE-000490,Hà Giang,BQP
BQP-PROVINCE-DEPARTMENT-000517,Ban Dân quân tự vệ - Bộ Chỉ huy Quân sự tỉnh Hà Giang,ban dân quân tự vệ bộ chỉ huy quân sự tỉnh hà giang,ban dan quan tu ve bo chi huy quan su tinh ha giang,MILITARY_DEPARTMENT,PROVINCE_DEPARTMENT,BQP-PROVINCE-000490,Hà Giang,BQP
BQP-PROVINCE-DEPARTMENT-000518,Ban Quân lực - Bộ Chỉ huy Quân sự tỉnh Hà Giang,ban quân lực bộ chỉ huy quân sự tỉnh hà giang,ban quan luc bo chi huy quan su tinh ha giang,MILITARY_DEPARTMENT,PROVINCE_DEPARTMENT,BQP-PROVINCE-000490,Hà Giang,BQP
BQP-PROVINCE-DEPARTMENT-000519,Ban Tuyên huấn - Bộ Chỉ huy Quân sự tỉnh Hà Giang,ban tuyên huấn bộ chỉ huy quân sự tỉnh hà giang,ban tuyen huan bo chi huy quan su tinh ha giang,MILITARY_DEPARTMENT,PROVINCE_DEPARTMENT,BQP-PROVINCE-000490,Hà Giang,BQP
BQP-PROVINCE-DEPARTMENT-000520,Ban Cán bộ - Bộ Chỉ huy Quân sự tỉnh Hà Giang,ban cán bộ bộ chỉ huy quân sự tỉnh hà giang,ban can bo bo chi huy quan su tinh ha giang,MILITARY_DEPARTMENT,PROVINCE_DEPARTMENT,BQP-PROVINCE-000490,Hà Giang,BQP
BQP-PROVINCE-DEPARTMENT-000521,Ban Tổ chức - Bộ Chỉ huy Quân sự tỉnh Hà Giang,ban tổ chức bộ chỉ huy quân sự tỉnh hà giang,ban to chuc bo chi huy quan su tinh ha giang,MILITARY_DEPARTMENT,PROVINCE_DEPARTMENT,BQP-PROVINCE-000490,Hà Giang,BQP
BQP-PROVINCE-DEPARTMENT-000522,Ban Tài chính - Bộ Chỉ huy Quân sự tỉnh Hà Giang,ban tài chính bộ chỉ huy quân sự tỉnh hà giang,ban tai chinh bo chi huy quan su tinh ha giang,MILITARY_DEPARTMENT,PROVINCE_DEPARTMENT,BQP-PROVINCE-000490,Hà Giang,BQP
BCA-DISTRICT-000523,Công an thành phố Hà Giang,công an thành phố hà giang,cong an thanh pho ha giang,POLICE_DISTRICT,DISTRICT,BCA-PROVINCE-000489,Hà Giang,BCA
BQP-DISTRICT-000524,Ban Chỉ huy Quân sự thành phố Hà Giang,ban chỉ huy quân sự thành phố hà giang,ban chi huy quan su thanh pho ha giang,MILITARY_DISTRICT,DISTRICT,BQP-PROVINCE-000490,Hà Giang,BQP
BCA-DISTRICT-DEPARTMENT-000525,Đội Tổng hợp - Công an thành phố Hà Giang,đội tổng hợp công an thành phố hà giang,doi tong hop cong an thanh pho ha giang,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000523,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000526,Đội An ninh - Công an thành phố Hà Giang,đội an ninh công an thành phố hà giang,doi an ninh cong an thanh pho ha giang,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000523,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000527,Đội Điều tra tổng hợp - Công an thành phố Hà Giang,đội điều tra tổng hợp công an thành phố hà giang,doi dieu tra tong hop cong an thanh pho ha giang,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000523,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000528,Đội Cảnh sát hình sự - Công an thành phố Hà Giang,đội cảnh sát hình sự công an thành phố hà giang,doi canh sat hinh su cong an thanh pho ha giang,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000523,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000529,Đội Cảnh sát điều tra tội phạm về kinh tế - ma túy - Công an thành phố Hà Giang,đội cảnh sát điều tra tội phạm về kinh tế ma túy công an thành phố hà giang,doi canh sat dieu tra toi pham ve kinh te ma tuy cong an thanh pho ha giang,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000523,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000530,Đội Cảnh sát QLHC về TTXH - Công an thành phố Hà Giang,đội cảnh sát qlhc về ttxh công an thành phố hà giang,doi canh sat qlhc ve ttxh cong an thanh pho ha giang,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000523,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000531,Đội Cảnh sát Giao thông - Trật tự - Công an thành phố Hà Giang,đội cảnh sát giao thông trật tự công an thành phố hà giang,doi canh sat giao thong trat tu cong an thanh pho ha giang,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000523,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000532,Đội Cảnh sát PCCC và CNCH - Công an thành phố Hà Giang,đội cảnh sát pccc và cnch công an thành phố hà giang,doi canh sat pccc va cnch cong an thanh pho ha giang,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000523,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000533,Đội Cảnh sát thi hành án hình sự và HTTP - Công an thành phố Hà Giang,đội cảnh sát thi hành án hình sự và http công an thành phố hà giang,doi canh sat thi hanh an hinh su va http cong an thanh pho ha giang,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000523,Hà Giang,BCA
BQP-DISTRICT-DEPARTMENT-000534,Ban Tham mưu - Ban Chỉ huy Quân sự thành phố Hà Giang,ban tham mưu ban chỉ huy quân sự thành phố hà giang,ban tham muu ban chi huy quan su thanh pho ha giang,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000524,Hà Giang,BQP
BQP-DISTRICT-DEPARTMENT-000535,Ban Chính trị - Ban Chỉ huy Quân sự thành phố Hà Giang,ban chính trị ban chỉ huy quân sự thành phố hà giang,ban chinh tri ban chi huy quan su thanh pho ha giang,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000524,Hà Giang,BQP
BQP-DISTRICT-DEPARTMENT-000536,Ban Hậu cần - Kỹ thuật - Ban Chỉ huy Quân sự thành phố Hà Giang,ban hậu cần kỹ thuật ban chỉ huy quân sự thành phố hà giang,ban hau can ky thuat ban chi huy quan su thanh pho ha giang,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000524,Hà Giang,BQP
BCA-DISTRICT-000537,Công an huyện Đồng Văn,công an huyện đồng văn,cong an huyen dong van,POLICE_DISTRICT,DISTRICT,BCA-PROVINCE-000489,Hà Giang,BCA
BQP-DISTRICT-000538,Ban Chỉ huy Quân sự huyện Đồng Văn,ban chỉ huy quân sự huyện đồng văn,ban chi huy quan su huyen dong van,MILITARY_DISTRICT,DISTRICT,BQP-PROVINCE-000490,Hà Giang,BQP
BCA-DISTRICT-DEPARTMENT-000539,Đội Tổng hợp - Công an huyện Đồng Văn,đội tổng hợp công an huyện đồng văn,doi tong hop cong an huyen dong van,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000537,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000540,Đội An ninh - Công an huyện Đồng Văn,đội an ninh công an huyện đồng văn,doi an ninh cong an huyen dong van,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000537,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000541,Đội Điều tra tổng hợp - Công an huyện Đồng Văn,đội điều tra tổng hợp công an huyện đồng văn,doi dieu tra tong hop cong an huyen dong van,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000537,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000542,Đội Cảnh sát hình sự - Công an huyện Đồng Văn,đội cảnh sát hình sự công an huyện đồng văn,doi canh sat hinh su cong an huyen dong van,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000537,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000543,Đội Cảnh sát điều tra tội phạm về kinh tế - ma túy - Công an huyện Đồng Văn,đội cảnh sát điều tra tội phạm về kinh tế ma túy công an huyện đồng văn,doi canh sat dieu tra toi pham ve kinh te ma tuy cong an huyen dong van,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000537,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000544,Đội Cảnh sát QLHC về TTXH - Công an huyện Đồng Văn,đội cảnh sát qlhc về ttxh công an huyện đồng văn,doi canh sat qlhc ve ttxh cong an huyen dong van,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000537,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000545,Đội Cảnh sát Giao thông - Trật tự - Công an huyện Đồng Văn,đội cảnh sát giao thông trật tự công an huyện đồng văn,doi canh sat giao thong trat tu cong an huyen dong van,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000537,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000546,Đội Cảnh sát PCCC và CNCH - Công an huyện Đồng Văn,đội cảnh sát pccc và cnch công an huyện đồng văn,doi canh sat pccc va cnch cong an huyen dong van,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000537,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000547,Đội Cảnh sát thi hành án hình sự và HTTP - Công an huyện Đồng Văn,đội cảnh sát thi hành án hình sự và http công an huyện đồng văn,doi canh sat thi hanh an hinh su va http cong an huyen dong van,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000537,Hà Giang,BCA
BQP-DISTRICT-DEPARTMENT-000548,Ban Tham mưu - Ban Chỉ huy Quân sự huyện Đồng Văn,ban tham mưu ban chỉ huy quân sự huyện đồng văn,ban tham muu ban chi huy quan su huyen dong van,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000538,Hà Giang,BQP
BQP-DISTRICT-DEPARTMENT-000549,Ban Chính trị - Ban Chỉ huy Quân sự huyện Đồng Văn,ban chính trị ban chỉ huy quân sự huyện đồng văn,ban chinh tri ban chi huy quan su huyen dong van,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000538,Hà Giang,BQP
BQP-DISTRICT-DEPARTMENT-000550,Ban Hậu cần - Kỹ thuật - Ban Chỉ huy Quân sự huyện Đồng Văn,ban hậu cần kỹ thuật ban chỉ huy quân sự huyện đồng văn,ban hau can ky thuat ban chi huy quan su huyen dong van,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000538,Hà Giang,BQP
BCA-DISTRICT-000551,Công an huyện Mèo Vạc,công an huyện mèo vạc,cong an huyen meo vac,POLICE_DISTRICT,DISTRICT,BCA-PROVINCE-000489,Hà Giang,BCA
BQP-DISTRICT-000552,Ban Chỉ huy Quân sự huyện Mèo Vạc,ban chỉ huy quân sự huyện mèo vạc,ban chi huy quan su huyen meo vac,MILITARY_DISTRICT,DISTRICT,BQP-PROVINCE-000490,Hà Giang,BQP
BCA-DISTRICT-DEPARTMENT-000553,Đội Tổng hợp - Công an huyện Mèo Vạc,đội tổng hợp công an huyện mèo vạc,doi tong hop cong an huyen meo vac,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000551,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000554,Đội An ninh - Công an huyện Mèo Vạc,đội an ninh công an huyện mèo vạc,doi an ninh cong an huyen meo vac,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000551,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000555,Đội Điều tra tổng hợp - Công an huyện Mèo Vạc,đội điều tra tổng hợp công an huyện mèo vạc,doi dieu tra tong hop cong an huyen meo vac,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000551,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000556,Đội Cảnh sát hình sự - Công an huyện Mèo Vạc,đội cảnh sát hình sự công an huyện mèo vạc,doi canh sat hinh su cong an huyen meo vac,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000551,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000557,Đội Cảnh sát điều tra tội phạm về kinh tế - ma túy - Công an huyện Mèo Vạc,đội cảnh sát điều tra tội phạm về kinh tế ma túy công an huyện mèo vạc,doi canh sat dieu tra toi pham ve kinh te ma tuy cong an huyen meo vac,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000551,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000558,Đội Cảnh sát QLHC về TTXH - Công an huyện Mèo Vạc,đội cảnh sát qlhc về ttxh công an huyện mèo vạc,doi canh sat qlhc ve ttxh cong an huyen meo vac,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000551,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000559,Đội Cảnh sát Giao thông - Trật tự - Công an huyện Mèo Vạc,đội cảnh sát giao thông trật tự công an huyện mèo vạc,doi canh sat giao thong trat tu cong an huyen meo vac,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000551,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000560,Đội Cảnh sát PCCC và CNCH - Công an huyện Mèo Vạc,đội cảnh sát pccc và cnch công an huyện mèo vạc,doi canh sat pccc va cnch cong an huyen meo vac,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000551,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000561,Đội Cảnh sát thi hành án hình sự và HTTP - Công an huyện Mèo Vạc,đội cảnh sát thi hành án hình sự và http công an huyện mèo vạc,doi canh sat thi hanh an hinh su va http cong an huyen meo vac,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000551,Hà Giang,BCA
BQP-DISTRICT-DEPARTMENT-000562,Ban Tham mưu - Ban Chỉ huy Quân sự huyện Mèo Vạc,ban tham mưu ban chỉ huy quân sự huyện mèo vạc,ban tham muu ban chi huy quan su huyen meo vac,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000552,Hà Giang,BQP
BQP-DISTRICT-DEPARTMENT-000563,Ban Chính trị - Ban Chỉ huy Quân sự huyện Mèo Vạc,ban chính trị ban chỉ huy quân sự huyện mèo vạc,ban chinh tri ban chi huy quan su huyen meo vac,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000552,Hà Giang,BQP
BQP-DISTRICT-DEPARTMENT-000564,Ban Hậu cần - Kỹ thuật - Ban Chỉ huy Quân sự huyện Mèo Vạc,ban hậu cần kỹ thuật ban chỉ huy quân sự huyện mèo vạc,ban hau can ky thuat ban chi huy quan su huyen meo vac,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000552,Hà Giang,BQP
BCA-DISTRICT-000565,Công an huyện Yên Minh,công an huyện yên minh,cong an huyen yen minh,POLICE_DISTRICT,DISTRICT,BCA-PROVINCE-000489,Hà Giang,BCA
BQP-DISTRICT-000566,Ban Chỉ huy Quân sự huyện Yên Minh,ban chỉ huy quân sự huyện yên minh,ban chi huy quan su huyen yen minh,MILITARY_DISTRICT,DISTRICT,BQP-PROVINCE-000490,Hà Giang,BQP
BCA-DISTRICT-DEPARTMENT-000567,Đội Tổng hợp - Công an huyện Yên Minh,đội tổng hợp công an huyện yên minh,doi tong hop cong an huyen yen minh,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000565,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000568,Đội An ninh - Công an huyện Yên Minh,đội an ninh công an huyện yên minh,doi an ninh cong an huyen yen minh,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000565,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000569,Đội Điều tra tổng hợp - Công an huyện Yên Minh,đội điều tra tổng hợp công an huyện yên minh,doi dieu tra tong hop cong an huyen yen minh,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000565,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000570,Đội Cảnh sát hình sự - Công an huyện Yên Minh,đội cảnh sát hình sự công an huyện yên minh,doi canh sat hinh su cong an huyen yen minh,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000565,Hà Giang,BCA
BCA-DISTRICT-DEPARTMENT-000571,Đội Cảnh sát điều tra tội phạm về kinh tế - ma túy - Công an huyện Yên Minh,đội cảnh sát điều tra tội phạm về kinh tế ma túy công an huyện yên minh,doi canh sat dieu tra toi pham ve kinh te ma tuy cong an huyen yen minh,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000565,Hà Giang,BCA
